TimeStamp,Time,Sdur,Sdur_accum_der,Sb
UTC,hhmm,sec,h,W/m^2
20141206,0700,0,0.0,-2.5
20141206,0800,0,0.0,-3.8
20141206,0900,0,0.0,-3.4
20141206,1000,458,0.1,545.9
20141206,1100,3457,1.1,741.7
20141206,1200,3600,2.1,776.2
20141206,1300,3600,3.1,743.0
20141206,1400,3600,4.1,635.9
20141206,1500,3600,5.1,390.6
20141206,1600,1531,5.5,-1.2
20141206,1700,0,5.5,-3.3
20141206,1800,0,5.5,-2.7
20141206,1900,0,5.5,-2.8
20141206,2000,0,5.5,-5.6
20141206,2100,0,5.5,-3.1
20141206,2200,0,5.5,-4.4
20141206,2300,0,5.5,-4.1
20141206,2400,0,5.5,-4.1
20141207,0100,0,0.0,-4.1
20141207,0200,0,0.0,-3.0
20141207,0300,0,0.0,-2.8
20141207,0400,0,0.0,-4.1
20141207,0500,0,0.0,-3.4
20141207,0600,0,0.0,-3.7
20141207,0700,0,0.0,-3.4
20141207,0800,0,0.0,-2.8
20141207,0900,0,0.0,-4.0
20141207,1000,0,0.0,-3.2
20141207,1100,0,0.0,-3.3
20141207,1200,870,0.2,-0.7
20141207,1300,466,0.4,636.9
20141207,1400,1124,0.7,69.1
20141207,1500,1688,1.2,383.7
20141207,1600,1312,1.5,-1.3
20141207,1700,0,1.5,-2.7
20141207,1800,0,1.5,-2.9
20141207,1900,0,1.5,-3.0
20141207,2000,0,1.5,-2.6
20141207,2100,0,1.5,-2.5
20141207,2200,0,1.5,-3.5
20141207,2300,0,1.5,-2.8
20141207,2400,0,1.5,-3.9
20141208,0100,0,0.0,-2.9
20141208,0200,0,0.0,-4.8
20141208,0300,0,0.0,-3.8
20141208,0400,0,0.0,-3.9
20141208,0500,0,0.0,-2.6
20141208,0600,0,0.0,-2.4
20141208,0700,0,0.0,-2.2
20141208,0800,0,0.0,-2.5
20141208,0900,0,0.0,-2.6
20141208,1000,590,0.2,595.8
20141208,1100,3427,1.1,686.4
20141208,1200,3582,2.1,699.8
20141208,1300,3551,3.1,602.9
20141208,1400,2822,3.9,55.1
20141208,1500,3007,4.7,338.6
20141208,1600,1381,5.1,-1.6
20141208,1700,0,5.1,-3.5
20141208,1800,0,5.1,-1.9
20141208,1900,0,5.1,-2.1
20141208,2000,0,5.1,-3.4
20141208,2100,0,5.1,-2.7
20141208,2200,0,5.1,-2.4
20141208,2300,0,5.1,-1.9
20141208,2400,0,5.1,-3.0
20141209,0100,0,0.0,-2.3
20141209,0200,0,0.0,-2.3
20141209,0300,0,0.0,-3.2
20141209,0400,0,0.0,-2.4
20141209,0500,0,0.0,-3.1
20141209,0600,0,0.0,-2.7
20141209,0700,0,0.0,-3.7
20141209,0800,0,0.0,-2.9
20141209,0900,0,0.0,-4.0
20141209,1000,0,0.0,-2.6
20141209,1100,0,0.0,-3.9
20141209,1200,0,0.0,-4.8
20141209,1300,0,0.0,-3.4
20141209,1400,0,0.0,-3.5
20141209,1500,0,0.0,-4.3
20141209,1600,0,0.0,-3.7
20141209,1700,0,0.0,-3.3
20141209,1800,0,0.0,-3.4
20141209,1900,0,0.0,-4.0
20141209,2000,0,0.0,-3.8
20141209,2100,0,0.0,-2.9
20141209,2200,0,0.0,-3.3
20141209,2300,0,0.0,-2.8
20141209,2400,0,0.0,-3.2
20141210,0100,0,0.0,-3.1
20141210,0200,0,0.0,-2.9
20141210,0300,0,0.0,-1.8
20141210,0400,0,0.0,-1.6
20141210,0500,0,0.0,-1.0
20141210,0600,0,0.0,-2.0
20141210,0700,0,0.0,-3.8
20141210,0800,0,0.0,-2.5
20141210,0900,0,0.0,-3.5
20141210,1000,514,0.14,554.7
20141210,1100,3299,1.06,641.0
20141210,1200,3217,1.95,133.0
20141210,1300,2710,2.71,511.0
20141210,1400,3465,3.67,455.1
20141210,1500,3600,4.67,173.8
20141210,1600,810,4.89,-1.3
20141210,1700,0,4.89,-0.2
20141210,1800,0,4.89,-2.0
20141210,1900,0,4.89,-4.8
20141210,2000,0,4.89,-1.3
20141210,2100,0,4.89,-2.3
20141210,2200,0,4.89,-2.2
20141210,2300,0,4.89,-2.1
20141210,2400,0,4.89,-1.2
20141211,0100,0,0.0,-1.9
20141211,0200,0,0.0,-0.9
20141211,0300,0,0.0,-0.4
20141211,0400,0,0.0,-2.1
20141211,0500,0,0.0,-2.3
20141211,0600,0,0.0,-2.5
20141211,0700,0,0.0,-3.3
20141211,0800,0,0.0,-1.9
20141211,0900,0,0.0,-2.2
20141211,1000,461,0.13,290.3
20141211,1100,460,0.26,-0.1
20141211,1200,1644,0.71,314.9
20141211,1300,732,0.92,27.6
20141211,1400,221,0.98,2.9
20141211,1500,0,0.98,-1.3
20141211,1600,0,0.98,-1.6
20141211,1700,0,0.98,-1.5
20141211,1800,0,0.98,-2.1
20141211,1900,0,0.98,-2.0
20141211,2000,0,0.98,-2.8
20141211,2100,0,0.98,-1.7
20141211,2200,0,0.98,-2.6
20141211,2300,0,0.98,-1.8
20141211,2400,0,0.98,-1.6
20141212,0100,0,0.0,-1.8
20141212,0200,0,0.0,-2.0
20141212,0300,0,0.0,-2.7
20141212,0400,0,0.0,-2.4
20141212,0500,0,0.0,-0.5
20141212,0600,0,0.0,-1.5
20141212,0700,0,0.0,-2.0
20141212,0800,0,0.0,-1.7
20141212,0900,0,0.0,-2.0
20141212,1000,0,0.0,-1.9
20141212,1100,0,0.0,-2.2
20141212,1200,0,0.0,-1.0
20141212,1300,0,0.0,-0.9
20141212,1400,228,0.06,13.9
20141212,1500,0,0.06,0.1
20141212,1600,0,0.06,-1.4
20141212,1700,0,0.06,-1.6
20141212,1800,0,0.06,-2.7
20141212,1900,0,0.06,-2.1
20141212,2000,0,0.06,-1.6
20141212,2100,0,0.06,-1.9
20141212,2200,0,0.06,-1.3
20141212,2300,0,0.06,-1.7
20141212,2400,0,0.06,-1.7
20141213,0100,0,0.0,-2.0
20141213,0200,0,0.0,-1.4
20141213,0300,0,0.0,-2.1
20141213,0400,0,0.0,-1.9
20141213,0500,0,0.0,-0.9
20141213,0600,0,0.0,-1.9
20141213,0700,0,0.0,-2.2
20141213,0800,0,0.0,-1.6
20141213,0900,0,0.0,-1.6
20141213,1000,340,0.09,555.7
20141213,1100,2882,0.9,704.1
20141213,1200,3207,1.79,740.4
20141213,1300,3600,2.79,677.5
20141213,1400,3600,3.79,619.1
20141213,1500,3600,4.79,400.0
20141213,1600,1370,5.17,0.8
20141213,1700,0,5.17,-0.2
20141213,1800,0,5.17,-1.8
20141213,1900,0,5.17,-1.1
20141213,2000,0,5.17,-1.5
20141213,2100,0,5.17,-1.7
20141213,2200,0,5.17,-1.7
20141213,2300,0,5.17,-2.2
20141213,2400,0,5.17,-0.9
20141214,0100,0,0.0,-2.2
20141214,0200,0,0.0,-1.4
20141214,0300,0,0.0,-1.6
20141214,0400,0,0.0,-2.3
20141214,0500,0,0.0,-3.1
20141214,0600,0,0.0,-2.1
20141214,0700,0,0.0,-3.8
20141214,0800,0,0.0,-2.5
20141214,0900,0,0.0,-3.0
20141214,1000,0,0.0,-2.9
20141214,1100,1271,0.35,345.0
20141214,1200,309,0.44,425.3
20141214,1300,2750,1.2,412.3
20141214,1400,2706,1.95,497.0
20141214,1500,593,2.12,0.2
20141214,1600,0,2.12,-1.7
20141214,1700,0,2.12,-2.2
20141214,1800,0,2.12,-2.0
20141214,1900,0,2.12,-1.8
20141214,2000,0,2.12,-1.8
20141214,2100,0,2.12,-1.8
20141214,2200,0,2.12,-2.4
20141214,2300,0,2.12,-1.3
20141214,2400,0,2.12,-1.7
20141215,0100,0,0.0,-1.6
20141215,0200,0,0.0,-1.7
20141215,0300,0,0.0,-1.8
20141215,0400,0,0.0,-1.2
20141215,0500,0,0.0,-1.7
20141215,0600,0,0.0,-1.7
20141215,0700,0,0.0,-0.9
20141215,0800,0,0.0,-0.8
20141215,0900,0,0.0,-1.6
20141215,1000,265,0.07,611.4
20141215,1100,3146,0.95,109.6
20141215,1200,16,0.95,-0.9
20141215,1300,0,0.95,-2.7
20141215,1400,0,0.95,-1.8
20141215,1500,1230,1.29,4.5
20141215,1600,0,1.29,-0.5
20141215,1700,0,1.29,-2.4
20141215,1800,0,1.29,-1.8
20141215,1900,0,1.29,-2.3
20141215,2000,0,1.29,-1.3
20141215,2100,0,1.29,-0.1
20141215,2200,0,1.29,-1.5
20141215,2300,0,1.29,-2.7
20141215,2400,0,1.29,-2.8
20141216,0100,0,0.0,-0.8
20141216,0200,0,0.0,-2.0
20141216,0300,0,0.0,-2.2
20141216,0400,0,0.0,-2.2
20141216,0500,0,0.0,-2.3
20141216,0600,0,0.0,-2.2
20141216,0700,0,0.0,-3.1
20141216,0800,0,0.0,-2.9
20141216,0900,0,0.0,-3.9
20141216,1000,174,0.05,238.7
20141216,1100,3165,0.93,618.6
20141216,1200,3096,1.79,702.4
20141216,1300,3600,2.79,596.8
20141216,1400,3600,3.79,311.6
20141216,1500,2349,4.44,8.8
20141216,1600,0,4.44,-1.4
20141216,1700,0,4.44,-1.4
20141216,1800,0,4.44,-1.5
20141216,1900,0,4.44,-2.4
20141216,2000,0,4.44,-2.1
20141216,2100,0,4.44,-2.1
20141216,2200,0,4.44,-2.1
20141216,2300,0,4.44,-2.6
20141216,2400,0,4.44,-3.1
20141217,0100,0,0.0,-2.7
20141217,0200,0,0.0,-2.7
20141217,0300,0,0.0,-2.6
20141217,0400,0,0.0,-2.4
20141217,0500,0,0.0,-2.2
20141217,0600,0,0.0,-2.5
20141217,0700,0,0.0,-2.5
20141217,0800,0,0.0,-2.5
20141217,0900,0,0.0,-2.3
20141217,1000,0,0.0,-3.3
20141217,1100,255,0.07,223.5
20141217,1200,722,0.27,298.6
20141217,1300,959,0.54,-1.5
20141217,1400,0,0.54,-2.0
20141217,1500,0,0.54,-1.7
20141217,1600,0,0.54,-1.7
20141217,1700,0,0.54,-1.6
20141217,1800,0,0.54,-2.1
20141217,1900,0,0.54,-2.1
20141217,2000,0,0.54,-2.2
20141217,2100,0,0.54,-2.4
20141217,2200,0,0.54,-2.2
20141217,2300,0,0.54,-2.3
20141217,2400,0,0.54,-2.2
20141218,0100,0,0.0,-2.5
20141218,0200,0,0.0,-2.4
20141218,0300,0,0.0,-2.5
20141218,0400,0,0.0,-1.6
20141218,0500,0,0.0,-2.1
20141218,0600,0,0.0,-2.3
20141218,0700,0,0.0,-2.3
20141218,0800,0,0.0,-2.3
20141218,0900,0,0.0,-2.1
20141218,1000,0,0.0,-1.7
20141218,1100,0,0.0,-1.3
20141218,1200,0,0.0,-2.1
20141218,1300,0,0.0,-2.0
20141218,1400,0,0.0,-2.4
20141218,1500,0,0.0,-1.4
20141218,1600,0,0.0,-2.1
20141218,1700,0,0.0,-1.9
20141218,1800,0,0.0,-1.6
20141218,1900,0,0.0,-2.0
20141218,2000,0,0.0,-1.7
20141218,2100,0,0.0,-1.8
20141218,2200,0,0.0,-2.0
20141218,2300,0,0.0,-2.5
20141218,2400,0,0.0,-2.1
20141219,0100,0,0.0,-1.9
20141219,0200,0,0.0,-2.1
20141219,0300,0,0.0,-2.1
20141219,0400,0,0.0,-2.1
20141219,0500,0,0.0,-2.2
20141219,0600,0,0.0,-1.9
20141219,0700,0,0.0,-1.4
20141219,0800,0,0.0,-0.7
20141219,0900,0,0.0,-1.9
20141219,1000,11,0.0,57.5
20141219,1100,3042,0.85,679.6
20141219,1200,3055,1.7,693.3
20141219,1300,3583,2.69,685.5
20141219,1400,3439,3.65,579.2
20141219,1500,3520,4.63,374.3
20141219,1600,1026,4.91,-1.3
20141219,1700,0,4.91,-2.0
20141219,1800,0,4.91,-1.8
20141219,1900,0,4.91,-2.4
20141219,2000,0,4.91,-1.8
20141219,2100,0,4.91,-0.5
20141219,2200,0,4.91,-1.0
20141219,2300,0,4.91,-1.7
20141219,2400,0,4.91,-2.1
20141220,0100,0,0.0,-1.0
20141220,0200,0,0.0,-1.1
20141220,0300,0,0.0,-2.0
20141220,0400,0,0.0,-3.4
20141220,0500,0,0.0,-2.7
20141220,0600,0,0.0,-3.9
20141220,0700,0,0.0,-3.0
20141220,0800,0,0.0,-2.2
20141220,0900,0,0.0,-3.0
20141220,1000,0,0.0,-2.5
20141220,1100,556,0.15,13.1
20141220,1200,2938,0.97,625.4
20141220,1300,3375,1.91,504.4
20141220,1400,3552,2.89,453.2
20141220,1500,3588,3.89,244.5
20141220,1600,1153,4.21,-0.5
20141220,1700,0,4.21,-0.6
20141220,1800,0,4.21,-1.6
20141220,1900,0,4.21,-1.2
20141220,2000,0,4.21,-0.9
20141220,2100,0,4.21,-3.3
20141220,2200,0,4.21,-0.3
20141220,2300,0,4.21,0.2
20141220,2400,0,4.21,-2.8
20141221,0100,0,0.0,-3.9
20141221,0200,0,0.0,-3.2
20141221,0300,0,0.0,-2.6
20141221,0400,0,0.0,-2.2
20141221,0500,0,0.0,-1.8
20141221,0600,0,0.0,-1.1
20141221,0700,0,0.0,-2.2
20141221,0800,0,0.0,-2.2
20141221,0900,0,0.0,-2.6
20141221,1000,0,0.0,-3.4
20141221,1100,150,0.04,57.1
20141221,1200,267,0.12,-2.1
20141221,1300,0,0.12,-2.0
20141221,1400,0,0.12,-2.3
20141221,1500,0,0.12,-2.1
20141221,1600,0,0.12,-1.5
20141221,1700,0,0.12,-2.3
20141221,1800,0,0.12,-1.7
20141221,1900,0,0.12,-2.4
20141221,2000,0,0.12,-2.1
20141221,2100,0,0.12,-2.6
20141221,2200,0,0.12,-2.1
20141221,2300,0,0.12,-2.2
20141221,2400,0,0.12,-2.1
20141222,0100,0,0.0,-1.9
20141222,0200,0,0.0,-1.9
20141222,0300,0,0.0,-2.4
20141222,0400,0,0.0,-1.9
20141222,0500,0,0.0,-2.1
20141222,0600,0,0.0,-2.1
20141222,0700,0,0.0,-2.3
20141222,0800,0,0.0,-1.2
20141222,0900,0,0.0,-2.3
20141222,1000,0,0.0,-2.5
20141222,1100,0,0.0,-1.7
20141222,1200,0,0.0,-2.1
20141222,1300,0,0.0,-1.7
20141222,1400,0,0.0,-2.1
20141222,1500,0,0.0,-1.8
20141222,1600,0,0.0,-1.4
20141222,1700,0,0.0,-2.0
20141222,1800,0,0.0,-2.4
20141222,1900,0,0.0,-1.7
20141222,2000,0,0.0,-2.2
20141222,2100,0,0.0,-2.1
20141222,2200,0,0.0,-2.2
20141222,2300,0,0.0,-2.1
20141222,2400,0,0.0,-2.0
20141223,0100,0,0.0,-2.2
20141223,0200,0,0.0,-2.5
20141223,0300,0,0.0,-1.7
20141223,0400,0,0.0,-1.1
20141223,0500,0,0.0,-1.4
20141223,0600,0,0.0,-1.9
20141223,0700,0,0.0,-2.3
20141223,0800,0,0.0,-2.5
20141223,0900,0,0.0,-2.9
20141223,1000,0,0.0,0.5
20141223,1100,576,0.16,-2.7
20141223,1200,1622,0.61,293.1
20141223,1300,1476,1.02,-2.1
20141223,1400,607,1.19,-1.1
20141223,1500,114,1.22,-0.6
20141223,1600,71,1.24,0.6
20141223,1700,0,1.24,-1.9
20141223,1800,0,1.24,-2.4
20141223,1900,0,1.24,-1.7
20141223,2000,0,1.24,-2.3
20141223,2100,0,1.24,-2.2
20141223,2200,0,1.24,-2.3
20141223,2300,0,1.24,-2.3
20141223,2400,0,1.24,-1.4
20141224,0100,0,0.0,-2.4
20141224,0200,0,0.0,-2.1
20141224,0300,0,0.0,-2.3
20141224,0400,0,0.0,-2.2
20141224,0500,0,0.0,-2.1
20141224,0600,0,0.0,-1.5
20141224,0700,0,0.0,-0.7
20141224,0800,0,0.0,-1.1
20141224,0900,0,0.0,-2.5
20141224,1000,0,0.0,-3.2
20141224,1100,1832,0.51,693.0
20141224,1200,1405,0.9,0.4
20141224,1300,409,1.01,2.3
20141224,1400,88,1.04,-2.1
20141224,1500,483,1.17,399.2
20141224,1600,1663,1.63,-0.4
20141224,1700,0,1.63,-0.9
20141224,1800,0,1.63,-1.4
20141224,1900,0,1.63,-0.9
20141224,2000,0,1.63,-2.5
20141224,2100,0,1.63,-1.1
20141224,2200,0,1.63,-2.4
20141224,2300,0,1.63,-1.9
20141224,2400,0,1.63,-1.6
20141225,0100,0,0.0,-3.2
20141225,0200,0,0.0,-1.7
20141225,0300,0,0.0,-2.2
20141225,0400,0,0.0,-1.6
20141225,0500,0,0.0,-2.9
20141225,0600,0,0.0,-2.3
20141225,0700,0,0.0,-0.9
20141225,0800,0,0.0,-1.2
20141225,0900,0,0.0,-2.4
20141225,1000,0,0.0,540.5
20141225,1100,2893,0.8,642.7
20141225,1200,3054,1.65,648.1
20141225,1300,3568,2.64,323.5
20141225,1400,3600,3.64,382.2
20141225,1500,3600,4.64,297.2
20141225,1600,1435,5.04,0.0
20141225,1700,0,5.04,-1.7
20141225,1800,0,5.04,-1.7
20141225,1900,0,5.04,-0.7
20141225,2000,0,5.04,-0.8
20141225,2100,0,5.04,-1.7
20141225,2200,0,5.04,-2.3
20141225,2300,0,5.04,-2.0
20141225,2400,0,5.04,-1.9
20141226,0100,0,0.0,-3.4
20141226,0200,0,0.0,-2.5
20141226,0300,0,0.0,-1.3
20141226,0400,0,0.0,-1.2
20141226,0500,0,0.0,-3.2
20141226,0600,0,0.0,-1.8
20141226,0700,0,0.0,-2.1
20141226,0800,0,0.0,-2.4
20141226,0900,0,0.0,-2.9
20141226,1000,0,0.0,-2.6
20141226,1100,0,0.0,-3.0
20141226,1200,0,0.0,-2.2
20141226,1300,0,0.0,-1.7
20141226,1400,0,0.0,-2.1
20141226,1500,0,0.0,-2.3
20141226,1600,0,0.0,-2.1
20141226,1700,0,0.0,-2.4
20141226,1800,0,0.0,-2.7
20141226,1900,0,0.0,-3.9
20141226,2000,0,0.0,-2.9
20141226,2100,0,0.0,-3.6
20141226,2200,0,0.0,-1.8
20141226,2300,0,0.0,-1.9
20141226,2400,0,0.0,7.2
20141227,0100,0,0.0,-1.1
20141227,0200,0,0.0,-2.3
20141227,0300,0,0.0,-2.6
20141227,0400,0,0.0,-1.3
20141227,0500,0,0.0,-2.5
20141227,0600,0,0.0,-2.1
20141227,0700,0,0.0,-1.7
20141227,0800,0,0.0,-1.3
20141227,0900,0,0.0,-1.7
20141227,1000,0,0.0,502.7
20141227,1100,2840,0.79,594.6
20141227,1200,1605,1.23,160.7
20141227,1300,902,1.49,0.9
20141227,1400,593,1.65,418.7
20141227,1500,389,1.76,-1.4
20141227,1600,0,1.76,-0.8
20141227,1700,0,1.76,-1.9
20141227,1800,0,1.76,-2.1
20141227,1900,0,1.76,-0.8
20141227,2000,0,1.76,-1.7
20141227,2100,0,1.76,-2.3
20141227,2200,0,1.76,-1.1
20141227,2300,0,1.76,-1.8
20141227,2400,0,1.76,-2.5
20141228,0100,0,0.0,-2.7
20141228,0200,0,0.0,-1.5
20141228,0300,0,0.0,-2.1
20141228,0400,0,0.0,-1.6
20141228,0500,0,0.0,-1.3
20141228,0600,0,0.0,-1.4
20141228,0700,0,0.0,-2.3
20141228,0800,0,0.0,-2.4
20141228,0900,0,0.0,-4.0
20141228,1000,0,0.0,537.1
20141228,1100,2734,0.76,637.3
20141228,1200,3134,1.63,683.8
20141228,1300,3600,2.63,681.4
20141228,1400,3600,3.63,605.2
20141228,1500,3600,4.63,395.7
20141228,1600,1802,5.13,0.7
20141228,1700,0,5.13,-0.7
20141228,1800,0,5.13,-4.0
20141228,1900,0,5.13,-0.9
20141228,2000,0,5.13,-0.9
20141228,2100,0,5.13,-1.6
20141228,2200,0,5.13,-1.4
20141228,2300,0,5.13,-2.4
20141228,2400,0,5.13,-0.6
20141229,0100,0,0.0,-1.6
20141229,0200,0,0.0,-3.4
20141229,0300,0,0.0,-1.4
20141229,0400,0,0.0,-3.0
20141229,0500,0,0.0,-3.2
20141229,0600,0,0.0,-2.3
20141229,0700,0,0.0,-1.3
20141229,0800,0,0.0,-2.6
20141229,0900,0,0.0,-2.3
20141229,1000,0,0.0,577.8
20141229,1100,2593,0.72,673.5
20141229,1200,3081,1.58,712.0
20141229,1300,3600,2.58,693.1
20141229,1400,3600,3.58,584.5
20141229,1500,3600,4.58,357.6
20141229,1600,1845,5.09,1.0
20141229,1700,0,5.09,-2.0
20141229,1800,0,5.09,-0.8
20141229,1900,0,5.09,-1.3
20141229,2000,0,5.09,-1.6
20141229,2100,0,5.09,-2.2
20141229,2200,0,5.09,-2.2
20141229,2300,0,5.09,-1.7
20141229,2400,0,5.09,-2.1
20141230,0100,0,0.0,-2.8
20141230,0200,0,0.0,-2.8
20141230,0300,0,0.0,-3.5
20141230,0400,0,0.0,-1.3
20141230,0500,0,0.0,-0.8
20141230,0600,0,0.0,-1.3
20141230,0700,0,0.0,-2.6
20141230,0800,0,0.0,-3.7
20141230,0900,0,0.0,-2.0
20141230,1000,0,0.0,-2.5
20141230,1100,0,0.0,-4.1
20141230,1200,0,0.0,-2.1
20141230,1300,0,0.0,-1.0
20141230,1400,1228,0.34,567.3
20141230,1500,3600,1.34,403.9
20141230,1600,1869,1.86,1.3
20141230,1700,0,1.86,-2.1
20141230,1800,0,1.86,-2.9
20141230,1900,0,1.86,-1.0
20141230,2000,0,1.86,-0.7
20141230,2100,0,1.86,-3.3
20141230,2200,0,1.86,-0.4
20141230,2300,0,1.86,-1.5
20141230,2400,0,1.86,-2.1
20141231,0100,0,0.0,-1.4
20141231,0200,0,0.0,-1.0
20141231,0300,0,0.0,-2.1
20141231,0400,0,0.0,-2.5
20141231,0500,0,0.0,-1.7
20141231,0600,0,0.0,-1.9
20141231,0700,0,0.0,-1.6
20141231,0800,0,0.0,-2.7
20141231,0900,0,0.0,-2.9
20141231,1000,0,0.0,-2.5
20141231,1100,2318,0.64,276.3
20141231,1200,1730,1.12,8.4
20141231,1300,1907,1.65,28.0
20141231,1400,261,1.73,-0.5
20141231,1500,2236,2.35,3.1
20141231,1600,0,2.35,-2.5
20141231,1700,0,2.35,-2.3
20141231,1800,0,2.35,-2.4
20141231,1900,0,2.35,-2.1
20141231,2000,0,2.35,-2.2
20141231,2100,0,2.35,-1.6
20141231,2200,0,2.35,-1.2
20141231,2300,0,2.35,-2.8
20141231,2400,0,2.35,-2.2
20150101,0100,0,0.0,-2.9
20150101,0200,0,0.0,-2.7
20150101,0300,0,0.0,-2.5
20150101,0400,0,0.0,-2.3
20150101,0500,0,0.0,-2.0
20150101,0600,0,0.0,-2.2
20150101,0700,0,0.0,-1.6
20150101,0800,0,0.0,-2.3
20150101,0900,0,0.0,-2.5
20150101,1000,0,0.0,-2.3
20150101,1100,0,0.0,-2.4
20150101,1200,0,0.0,-2.3
20150101,1300,0,0.0,-2.5
20150101,1400,0,0.0,-2.2
20150101,1500,0,0.0,-2.4
20150101,1600,0,0.0,-2.2
20150101,1700,0,0.0,-2.3
20150101,1800,0,0.0,-2.7
20150101,1900,0,0.0,-1.7
20150101,2000,0,0.0,-2.8
20150101,2100,0,0.0,-2.6
20150101,2200,0,0.0,-1.4
20150101,2300,0,0.0,-2.4
20150101,2400,0,0.0,-2.6
20150102,0100,0,0.0,-2.0
20150102,0200,0,0.0,-1.7
20150102,0300,0,0.0,-1.2
20150102,0400,0,0.0,-0.8
20150102,0500,0,0.0,-1.5
20150102,0600,0,0.0,-1.3
20150102,0700,0,0.0,-1.2
20150102,0800,0,0.0,-1.0
20150102,0900,0,0.0,-3.3
20150102,1000,0,0.0,374.7
20150102,1100,3064,0.85,611.0
20150102,1200,3600,1.85,644.4
20150102,1300,3599,2.85,601.2
20150102,1400,3600,3.85,557.4
20150102,1500,3600,4.85,298.4
20150102,1600,1597,5.29,-1.1
20150102,1700,0,5.29,-1.6
20150102,1800,0,5.29,-0.7
20150102,1900,0,5.29,-2.4
20150102,2000,0,5.29,-2.5
20150102,2100,0,5.29,-1.8
20150102,2200,0,5.29,-1.3
20150102,2300,0,5.29,-2.0
20150102,2400,0,5.29,-1.4
20150103,0100,0,0.0,-1.9
20150103,0200,0,0.0,-2.5
20150103,0300,0,0.0,-2.1
20150103,0400,0,0.0,-1.6
20150103,0500,0,0.0,-2.3
20150103,0600,0,0.0,-2.2
20150103,0700,0,0.0,-2.2
20150103,0800,0,0.0,-2.1
20150103,0900,0,0.0,-0.9
20150103,1000,0,0.0,-2.3
20150103,1100,0,0.0,-2.2
20150103,1200,0,0.0,-2.3
20150103,1300,113,0.03,-0.4
20150103,1400,0,0.03,-1.3
20150103,1500,0,0.03,-1.8
20150103,1600,0,0.03,-1.5
20150103,1700,0,0.03,-2.0
20150103,1800,0,0.03,-2.0
20150103,1900,0,0.03,-1.4
20150103,2000,0,0.03,0.4
20150103,2100,0,0.03,-2.3
20150103,2200,0,0.03,-2.1
20150103,2300,0,0.03,-2.3
20150103,2400,0,0.03,-0.7
20150104,0100,0,0.0,-0.9
20150104,0200,0,0.0,-1.9
20150104,0300,0,0.0,-2.0
20150104,0400,0,0.0,-3.1
20150104,0500,0,0.0,-2.4
20150104,0600,0,0.0,-1.6
20150104,0700,0,0.0,-1.8
20150104,0800,0,0.0,-2.0
20150104,0900,0,0.0,-2.8
20150104,1000,0,0.0,-3.6
20150104,1100,0,0.0,-3.1
20150104,1200,0,0.0,-2.6
20150104,1300,0,0.0,-2.5
20150104,1400,0,0.0,-2.7
20150104,1500,0,0.0,-1.1
20150104,1600,0,0.0,-2.4
20150104,1700,0,0.0,-2.2
20150104,1800,0,0.0,-0.7
20150104,1900,0,0.0,-1.8
20150104,2000,0,0.0,-2.4
20150104,2100,0,0.0,-2.7
20150104,2200,0,0.0,-2.2
20150104,2300,0,0.0,-2.5
20150104,2400,0,0.0,-2.5
20150105,0100,0,0.0,-2.9
20150105,0200,0,0.0,-3.0
20150105,0300,0,0.0,-2.2
20150105,0400,0,0.0,-2.5
20150105,0500,0,0.0,-2.3
20150105,0600,0,0.0,-2.2
20150105,0700,0,0.0,-2.5
20150105,0800,0,0.0,-2.6
20150105,0900,0,0.0,-3.1
20150105,1000,0,0.0,-3.3
20150105,1100,0,0.0,-1.8
20150105,1200,0,0.0,-2.7
20150105,1300,0,0.0,-1.6
20150105,1400,0,0.0,-1.5
20150105,1500,0,0.0,-1.5
20150105,1600,0,0.0,-1.6
20150105,1700,0,0.0,-1.9
20150105,1800,0,0.0,-1.8
20150105,1900,0,0.0,-1.7
20150105,2000,0,0.0,-1.9
20150105,2100,0,0.0,-1.9
20150105,2200,0,0.0,-2.1
20150105,2300,0,0.0,-1.9
20150105,2400,0,0.0,-1.9
20150106,0100,0,0.0,-2.0
20150106,0200,0,0.0,-2.0
20150106,0300,0,0.0,-1.6
20150106,0400,0,0.0,-2.3
20150106,0500,0,0.0,-2.3
20150106,0600,0,0.0,-2.4
20150106,0700,0,0.0,-1.4
20150106,0800,0,0.0,-2.2
20150106,0900,0,0.0,-2.6
20150106,1000,0,0.0,-2.6
20150106,1100,0,0.0,-2.6
20150106,1200,0,0.0,-1.5
20150106,1300,158,0.04,1.5
20150106,1400,3379,0.98,712.3
20150106,1500,2965,1.81,542.1
20150106,1600,2667,2.55,-0.2
20150106,1700,0,2.55,-0.7
20150106,1800,0,2.55,-1.2
20150106,1900,0,2.55,-1.1
20150106,2000,0,2.55,-4.1
20150106,2100,0,2.55,-1.6
20150106,2200,0,2.55,-1.6
20150106,2300,0,2.55,-1.9
20150106,2400,0,2.55,-1.9
20150107,0100,0,0.0,-2.0
20150107,0200,0,0.0,-2.3
20150107,0300,0,0.0,-2.7
20150107,0400,0,0.0,-2.8
20150107,0500,0,0.0,-2.1
20150107,0600,0,0.0,-0.5
20150107,0700,0,0.0,-3.0
20150107,0800,0,0.0,-1.5
20150107,0900,0,0.0,-2.8
20150107,1000,0,0.0,-4.0
20150107,1100,0,0.0,3.0
20150107,1200,0,0.0,-1.6
20150107,1300,0,0.0,-2.3
20150107,1400,0,0.0,-1.8
